CITY,LATITUDE,LONGITUDE,ELEVATION,Month,Year,city_max_day_rain,city_month_total_rain,city_avg_daily_rain,Anomalypct,Anomaly
New Brunswick,40.4896492,-74.4408766,12.5,10,2012,1.17,3.82,0.14148148148148149,0.306282722513089,N
New Brunswick,40.4896492,-74.4408766,12.5,10,2013,0.06,0.16999999999999998,0.005862068965517241,0.35294117647058826,N
New Brunswick,40.4896492,-74.4408766,12.5,10,2014,1.26,3.76,0.13925925925925925,0.3351063829787234,N
New Brunswick,40.4896492,-74.4408766,12.5,10,2015,1.75,4.140000000000001,0.138,0.42270531400966177,N
New Brunswick,40.4896492,-74.4408766,12.5,10,2016,0.55,1.9700000000000002,0.08954545454545455,0.27918781725888325,N
New Brunswick,40.4896492,-74.4408766,12.5,10,2017,3.85,5.18,0.16709677419354838,0.7432432432432433,Y
New Brunswick,40.4896492,-74.4408766,12.5,10,2018,1.49,3.26,0.10516129032258063,0.4570552147239264,N
New Brunswick,40.4896492,-74.4408766,12.5,10,2019,1.05,4.74,0.158,0.22151898734177214,N
New Brunswick,40.4896492,-74.4408766,12.5,10,2020,2.15,5.47,0.1764516129032258,0.3930530164533821,N
New Brunswick,40.4896492,-74.4408766,12.5,10,2021,4.22,7.2299999999999995,0.2332258064516129,0.5836791147994468,N
New Brunswick,40.4896492,-74.4408766,12.5,11,2011,1.85,3.06,0.2353846153846154,0.6045751633986929,N
New Brunswick,40.4896492,-74.4408766,12.5,11,2012,0.67,1.3800000000000001,0.04928571428571429,0.4855072463768116,N
New Brunswick,40.4896492,-74.4408766,12.5,11,2013,2.19,2.92,0.1123076923076923,0.75,Y
New Brunswick,40.4896492,-74.4408766,12.5,11,2014,1.25,4.58,0.17615384615384616,0.2729257641921397,N
New Brunswick,40.4896492,-74.4408766,12.5,11,2015,0.82,1.53,0.054642857142857146,0.5359477124183006,N
New Brunswick,40.4896492,-74.4408766,12.5,11,2016,1.39,2.88,0.10666666666666666,0.4826388888888889,N
New Brunswick,40.4896492,-74.4408766,12.5,11,2017,0.74,2.01,0.06699999999999999,0.36815920398009955,N
New Brunswick,40.4896492,-74.4408766,12.5,11,2018,2.2,6.98,0.2406896551724138,0.3151862464183381,N
New Brunswick,40.4896492,-74.4408766,12.5,11,2019,0.48,1.17,0.040344827586206895,0.41025641025641024,N
New Brunswick,40.4896492,-74.4408766,12.5,11,2020,0.92,3.15,0.105,0.2920634920634921,N
New Brunswick,40.4896492,-74.4408766,12.5,11,2021,0.25,0.89,0.029666666666666668,0.2808988764044944,N
New Brunswick,40.4896492,-74.4408766,12.5,12,2011,2.48,3.75,0.4166666666666667,0.6613333333333333,N
New Brunswick,40.4896492,-74.4408766,12.5,12,2012,1.68,4.6899999999999995,0.18038461538461537,0.35820895522388063,N
New Brunswick,40.4896492,-74.4408766,12.5,12,2013,1.19,4.65,0.17222222222222225,0.2559139784946236,N
New Brunswick,40.4896492,-74.4408766,12.5,12,2014,1.16,3.4499999999999997,0.1568181818181818,0.336231884057971,N
New Brunswick,40.4896492,-74.4408766,12.5,12,2015,1.11,4.54,0.1464516129032258,0.2444933920704846,N
New Brunswick,40.4896492,-74.4408766,12.5,12,2016,1.17,4.05,0.1396551724137931,0.28888888888888886,N
New Brunswick,40.4896492,-74.4408766,12.5,12,2017,0.48,1.72,0.05548387096774193,0.27906976744186046,N
New Brunswick,40.4896492,-74.4408766,12.5,12,2018,1.11,5.48,0.1767741935483871,0.20255474452554745,N
New Brunswick,40.4896492,-74.4408766,12.5,12,2019,1.31,7.140000000000001,0.2303225806451613,0.18347338935574228,N
New Brunswick,40.4896492,-74.4408766,12.5,12,2020,1.22,5.24,0.17466666666666666,0.23282442748091603,N
New Brunswick,40.4896492,-74.4408766,12.5,12,2021,0.18,1.41,0.04548387096774193,0.1276595744680851,N
Somerville,40.570408,-74.605258,18.6,1,2011,1.45,3.73,0.12032258064516128,0.38873994638069703,N
Somerville,40.570408,-74.605258,18.6,1,2012,1.45,2.14,0.09304347826086957,0.6775700934579438,N
Somerville,40.570408,-74.605258,18.6,1,2013,1.02,2.59,0.08354838709677419,0.39382239382239387,N
Somerville,40.570408,-74.605258,18.6,1,2014,0.53,2.88,0.0929032258064516,0.1840277777777778,N
Somerville,40.570408,-74.605258,18.6,1,2015,0.04,0.04,0.01,1.0,Y
Somerville,40.570408,-74.605258,18.6,1,2016,1.12,1.9300000000000002,0.9650000000000001,0.5803108808290155,N
Somerville,40.570408,-74.605258,18.6,1,2017,0.15,0.22999999999999998,0.11499999999999999,0.6521739130434783,N
Somerville,40.570408,-74.605258,18.6,1,2019,0.0,0.0,0.0,0.0,N
Somerville,40.570408,-74.605258,18.6,1,2020,0.03,0.05,0.0125,0.6,N
Somerville,40.570408,-74.605258,18.6,1,2021,0.05,0.05,0.025,1.0,Y
Somerville,40.570408,-74.605258,18.6,1,2022,1.48,2.73,0.34125,0.5421245421245421,N
Somerville,40.570408,-74.605258,18.6,2,2011,0.77,2.16,0.08,0.35648148148148145,N
Somerville,40.570408,-74.605258,18.6,2,2012,0.3,1.01,0.036071428571428574,0.297029702970297,N
Somerville,40.570408,-74.605258,18.6,2,2013,0.84,2.5,0.08928571428571429,0.33599999999999997,N
Somerville,40.570408,-74.605258,18.6,2,2014,1.5,5.04,0.18,0.2976190476190476,N
Somerville,40.570408,-74.605258,18.6,2,2015,0.0,0.0,0.0,0.0,N
Somerville,40.570408,-74.605258,18.6,2,2016,0.93,1.6800000000000002,0.336,0.5535714285714286,N
Somerville,40.570408,-74.605258,18.6,2,2020,0.5,1.23,0.246,0.4065040650406504,N
Somerville,40.570408,-74.605258,18.6,2,2021,0.96,0.96,0.96,1.0,Y
Somerville,40.570408,-74.605258,18.6,2,2022,0.72,0.78,0.39,0.923076923076923,Y
Somerville,40.570408,-74.605258,18.6,3,2011,2.03,5.88,0.196,0.34523809523809523,N
Somerville,40.570408,-74.605258,18.6,3,2012,0.66,1.4700000000000002,0.058800000000000005,0.44897959183673464,N
Somerville,40.570408,-74.605258,18.6,3,2013,0.77,2.2,0.07333333333333333,0.35,N
Somerville,40.570408,-74.605258,18.6,3,2014,2.11,3.8899999999999997,0.1254838709677419,0.5424164524421594,N
Somerville,40.570408,-74.605258,18.6,3,2015,0.52,1.28,0.256,0.40625,N
Somerville,40.570408,-74.605258,18.6,3,2016,0.35,0.63,0.1575,0.5555555555555555,N
Somerville,40.570408,-74.605258,18.6,3,2017,1.05,1.9100000000000001,0.9550000000000001,0.5497382198952879,N
Somerville,40.570408,-74.605258,18.6,3,2019,0.52,0.52,0.26,1.0,Y
Somerville,40.570408,-74.605258,18.6,3,2020,0.01,0.01,0.0033333333333333335,1.0,Y
Somerville,40.570408,-74.605258,18.6,3,2021,1.09,1.9800000000000002,0.49500000000000005,0.5505050505050505,N
Somerville,40.570408,-74.605258,18.6,3,2022,0.57,0.76,0.25333333333333335,0.7499999999999999,Y
Somerville,40.570408,-74.605258,18.6,4,2011,2.71,7.56,0.26068965517241377,0.3584656084656085,N
Somerville,40.570408,-74.605258,18.6,4,2012,2.06,2.73,0.09413793103448276,0.7545787545787546,Y
Somerville,40.570408,-74.605258,18.6,4,2013,0.63,2.3,0.07666666666666666,0.2739130434782609,N
Somerville,40.570408,-74.605258,18.6,4,2014,1.07,3.38,0.11266666666666666,0.3165680473372781,N
Somerville,40.570408,-74.605258,18.6,4,2015,1.15,1.82,0.2275,0.6318681318681318,N
Somerville,40.570408,-74.605258,18.6,4,2016,0.25,0.78,0.156,0.3205128205128205,N
Somerville,40.570408,-74.605258,18.6,4,2017,1.13,3.03,0.37875,0.3729372937293729,N
Somerville,40.570408,-74.605258,18.6,4,2019,1.09,4.57,0.2405263157894737,0.23851203501094093,N
Somerville,40.570408,-74.605258,18.6,4,2020,0.94,2.2,0.31428571428571433,0.4272727272727272,N
Somerville,40.570408,-74.605258,18.6,4,2022,2.35,5.57,0.5063636363636363,0.42190305206463197,N
Somerville,40.570408,-74.605258,18.6,5,2011,0.6,2.3,0.0793103448275862,0.2608695652173913,N
Somerville,40.570408,-74.605258,18.6,5,2012,1.65,4.75,0.16379310344827586,0.34736842105263155,N
Somerville,40.570408,-74.605258,18.6,5,2013,0.94,5.18,0.16709677419354838,0.18146718146718147,N
Somerville,40.570408,-74.605258,18.6,5,2014,3.44,5.86,0.18903225806451615,0.5870307167235495,N
Somerville,40.570408,-74.605258,18.6,5,2015,0.29,0.83,0.10375,0.3493975903614458,N
Somerville,40.570408,-74.605258,18.6,5,2016,0.5,0.5,0.5,1.0,Y
Somerville,40.570408,-74.605258,18.6,5,2017,1.3,2.37,0.1975,0.5485232067510548,N
Somerville,40.570408,-74.605258,18.6,5,2019,2.06,9.58,0.31933333333333336,0.2150313152400835,N
Somerville,40.570408,-74.605258,18.6,5,2020,1.73,4.1,0.5125,0.42195121951219516,N
Somerville,40.570408,-74.605258,18.6,5,2021,1.72,3.2,0.8,0.5375,N
Somerville,40.570408,-74.605258,18.6,5,2022,1.36,6.29,0.393125,0.21621621621621623,N
Somerville,40.570408,-74.605258,18.6,6,2011,1.25,2.49,0.09222222222222223,0.502008032128514,N
Somerville,40.570408,-74.605258,18.6,6,2012,1.16,3.4,0.11333333333333333,0.3411764705882353,N
Somerville,40.570408,-74.605258,18.6,6,2013,2.79,8.68,0.28933333333333333,0.32142857142857145,N
Somerville,40.570408,-74.605258,18.6,6,2014,1.36,4.49,0.14966666666666667,0.3028953229398664,N
Somerville,40.570408,-74.605258,18.6,6,2015,1.84,7.13,0.2742307692307692,0.25806451612903225,N
Somerville,40.570408,-74.605258,18.6,6,2016,1.1,1.53,0.51,0.7189542483660131,Y
Somerville,40.570408,-74.605258,18.6,6,2017,1.59,3.69,0.369,0.43089430894308944,N
Somerville,40.570408,-74.605258,18.6,6,2019,0.68,2.37,0.08464285714285714,0.2869198312236287,N
Somerville,40.570408,-74.605258,18.6,6,2020,1.14,3.3,0.3,0.34545454545454546,N
Somerville,40.570408,-74.605258,18.6,6,2021,0.8,2.93,0.24416666666666667,0.27303754266211605,N
Somerville,40.570408,-74.605258,18.6,6,2022,1.15,1.72,0.344,0.6686046511627907,N
Somerville,40.570408,-74.605258,18.6,7,2011,1.46,3.2,0.11851851851851852,0.45625,N
Somerville,40.570408,-74.605258,18.6,7,2012,1.61,5.4,0.17419354838709677,0.29814814814814816,N
Somerville,40.570408,-74.605258,18.6,7,2013,1.57,5.51,0.17774193548387096,0.28493647912885667,N
Somerville,40.570408,-74.605258,18.6,7,2014,2.51,9.1,0.29354838709677417,0.2758241758241758,N
Somerville,40.570408,-74.605258,18.6,7,2015,1.14,2.5,0.16666666666666666,0.45599999999999996,N
Somerville,40.570408,-74.605258,18.6,7,2016,1.66,6.07,0.8671428571428572,0.27347611202635913,N
Somerville,40.570408,-74.605258,18.6,7,2017,0.71,1.8,0.13846153846153847,0.39444444444444443,N
Somerville,40.570408,-74.605258,18.6,7,2018,1.24,1.94,0.16166666666666665,0.6391752577319588,N
Somerville,40.570408,-74.605258,18.6,7,2019,1.28,1.95,0.0975,0.6564102564102564,N
Somerville,40.570408,-74.605258,18.6,7,2020,2.24,5.16,0.4690909090909091,0.434108527131783,N
Somerville,40.570408,-74.605258,18.6,7,2021,1.5,5.0,0.4166666666666667,0.3,N
Somerville,40.570408,-74.605258,18.6,8,2011,7.29,10.49,0.49952380952380954,0.6949475691134414,N
Somerville,40.570408,-74.605258,18.6,8,2012,0.72,3.06,0.10200000000000001,0.23529411764705882,N
Somerville,40.570408,-74.605258,18.6,8,2013,1.31,4.0,0.15384615384615385,0.3275,N
Somerville,40.570408,-74.605258,18.6,8,2014,0.82,1.15,0.22999999999999998,0.7130434782608696,Y
Somerville,40.570408,-74.605258,18.6,8,2015,0.81,1.9600000000000002,0.28,0.413265306122449,N
Somerville,40.570408,-74.605258,18.6,8,2016,0.6,1.9700000000000002,0.2814285714285715,0.3045685279187817,N
Somerville,40.570408,-74.605258,18.6,8,2017,1.58,3.19,0.18764705882352942,0.49529780564263326,N
Somerville,40.570408,-74.605258,18.6,8,2018,2.53,5.49,0.21960000000000002,0.4608378870673952,N
Somerville,40.570408,-74.605258,18.6,8,2019,2.55,3.9,0.13448275862068965,0.6538461538461539,N
Somerville,40.570408,-74.605258,18.6,8,2020,1.31,5.3,0.4076923076923077,0.24716981132075475,N
Somerville,40.570408,-74.605258,18.6,8,2021,3.0,6.22,0.622,0.48231511254019294,N
Somerville,40.570408,-74.605258,18.6,9,2011,2.35,7.89,0.263,0.2978453738910013,N
Somerville,40.570408,-74.605258,18.6,9,2012,0.76,3.21,0.107,0.2367601246105919,N
Somerville,40.570408,-74.605258,18.6,9,2013,0.96,1.35,0.048214285714285716,0.711111111111111,Y
Somerville,40.570408,-74.605258,18.6,9,2014,0.32,0.47,0.15666666666666665,0.6808510638297873,N
Somerville,40.570408,-74.605258,18.6,9,2015,1.61,3.21,0.4585714285714286,0.501557632398754,N
Somerville,40.570408,-74.605258,18.6,9,2016,0.41,0.82,0.205,0.5,N
Somerville,40.570408,-74.605258,18.6,9,2017,0.78,2.0100000000000002,0.402,0.38805970149253727,N
Somerville,40.570408,-74.605258,18.6,9,2018,2.21,9.19,0.3282142857142857,0.24047878128400435,N
Somerville,40.570408,-74.605258,18.6,9,2019,0.83,1.1099999999999999,0.037,0.7477477477477478,Y
Somerville,40.570408,-74.605258,18.6,9,2020,2.24,4.25,0.85,0.5270588235294118,N
Somerville,40.570408,-74.605258,18.6,9,2021,8.18,11.35,1.8916666666666666,0.720704845814978,Y
Somerville,40.570408,-74.605258,18.6,10,2011,0.72,2.42,0.08962962962962963,0.2975206611570248,N
Somerville,40.570408,-74.605258,18.6,10,2012,1.82,3.46,0.173,0.5260115606936416,N
Somerville,40.570408,-74.605258,18.6,10,2013,0.55,0.77,0.024838709677419354,0.7142857142857143,Y
Somerville,40.570408,-74.605258,18.6,10,2014,1.64,3.48,0.49714285714285716,0.47126436781609193,N
Somerville,40.570408,-74.605258,18.6,10,2015,2.23,4.01,0.8019999999999999,0.5561097256857855,N
Somerville,40.570408,-74.605258,18.6,10,2016,0.28,0.28,0.28,1.0,Y
Somerville,40.570408,-74.605258,18.6,10,2017,0.56,1.1600000000000001,0.19333333333333336,0.48275862068965514,N
Somerville,40.570408,-74.605258,18.6,10,2018,0.41,0.78,0.0325,0.5256410256410255,N
Somerville,40.570408,-74.605258,18.6,10,2019,1.43,4.26,0.142,0.33568075117370894,N
Somerville,40.570408,-74.605258,18.6,10,2021,0.51,0.8400000000000001,0.42000000000000004,0.6071428571428571,N
Somerville,40.570408,-74.605258,18.6,11,2011,1.99,3.6,0.12000000000000001,0.5527777777777778,N
Somerville,40.570408,-74.605258,18.6,11,2012,0.67,1.42,0.04733333333333333,0.471830985915493,N
Somerville,40.570408,-74.605258,18.6,11,2013,2.77,3.8000000000000003,0.12666666666666668,0.7289473684210526,Y
Somerville,40.570408,-74.605258,18.6,11,2014,1.19,4.15,0.51875,0.2867469879518072,N
Somerville,40.570408,-74.605258,18.6,11,2015,1.21,1.55,0.3875,0.7806451612903226,Y
Somerville,40.570408,-74.605258,18.6,11,2016,0.19,0.19,0.19,1.0,Y
Somerville,40.570408,-74.605258,18.6,11,2017,0.0,0.0,0.0,0.0,N
Somerville,40.570408,-74.605258,18.6,11,2018,1.38,4.68,0.2034782608695652,0.2948717948717949,N
Somerville,40.570408,-74.605258,18.6,11,2019,0.73,1.2,0.05454545454545454,0.6083333333333334,N
Somerville,40.570408,-74.605258,18.6,11,2021,0.05,0.05,0.05,1.0,Y
Somerville,40.570408,-74.605258,18.6,12,2011,0.87,1.81,0.060333333333333336,0.48066298342541436,N
Somerville,40.570408,-74.605258,18.6,12,2012,1.7,5.3100000000000005,0.17129032258064517,0.32015065913370994,N
Somerville,40.570408,-74.605258,18.6,12,2013,1.14,4.6,0.14838709677419354,0.24782608695652172,N
Somerville,40.570408,-74.605258,18.6,12,2014,0.27,0.56,0.18666666666666668,0.48214285714285715,N
Somerville,40.570408,-74.605258,18.6,12,2015,0.25,0.25,0.08333333333333333,1.0,Y
Somerville,40.570408,-74.605258,18.6,12,2017,0.2,0.23,0.115,0.8695652173913043,Y
Somerville,40.570408,-74.605258,18.6,12,2018,0.0,0.0,0.0,0.0,N
Somerville,40.570408,-74.605258,18.6,12,2019,1.07,1.1300000000000001,0.28250000000000003,0.9469026548672566,Y
Somerville,40.570408,-74.605258,18.6,12,2020,0.83,0.83,0.2075,1.0,Y
Somerville,40.570408,-74.605258,18.6,12,2021,0.17,0.29000000000000004,0.05800000000000001,0.5862068965517241,N
