Zip,City,County,Year,Q1_avg_homeprice,Q2_avg_homeprice,Q3_avg_homeprice,Q4_avg_homeprice,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
08555,Roosevelt,Monmouth County,2021,344945.0,362418.0,372880.6666666667,385709.0,358739.0,373054.0,388013.0,343937.0,338758.0,367588.0,364931.0,352140.0,363584.0,386175.0,382939.0,378000.0
08323,Greenwich Township,Cumberland County,2021,202739.66666666666,187299.33333333334,200405.33333333334,205634.0,187798.0,201003.0,206398.0,203609.0,208681.0,195365.0,188627.0,195929.0,185473.0,206120.0,204384.0,204848.0
07926,Mendham Township,Morris County,2021,671713.3333333334,696485.6666666666,719322.6666666666,729160.3333333334,687715.0,720141.0,734260.0,671366.0,665454.0,714459.0,705530.0,678320.0,696212.0,729135.0,724086.0,723368.0
08350,Buena Vista Township,Atlantic County,2021,213482.33333333334,228260.0,250629.66666666666,255015.66666666666,220350.0,251557.0,256485.0,213672.0,212004.0,244283.0,236495.0,214771.0,227935.0,253455.0,255107.0,256049.0
08346,Buena Vista Township,Atlantic County,2021,199378.33333333334,211009.66666666666,227156.33333333334,235714.0,204816.0,227602.0,238199.0,199437.0,198194.0,222979.0,217938.0,200504.0,210275.0,235226.0,233717.0,230888.0
08739,Lavallette,Ocean County,2021,1043778.3333333334,1126030.3333333333,1239474.6666666667,1298028.6666666667,1089924.0,1243292.0,1309271.0,1041139.0,1027640.0,1210002.0,1165440.0,1062556.0,1122727.0,1298389.0,1286426.0,1265130.0
07977,Peapack,Somerset County,2021,590486.6666666666,603644.0,632859.0,645859.3333333334,596559.0,634834.0,650303.0,591696.0,586820.0,624557.0,613170.0,592944.0,601203.0,644165.0,643110.0,639186.0
08212,Cape May Point,Cape May County,2021,996499.3333333334,1073787.6666666667,1150784.0,1213588.6666666667,1045241.0,1150924.0,1227259.0,993750.0,974388.0,1126194.0,1100813.0,1021360.0,1075309.0,1214503.0,1199004.0,1175234.0
07935,Chatham Township,Morris County,2021,791034.6666666666,821127.6666666666,861307.0,881262.6666666666,810709.0,863405.0,886738.0,790263.0,782109.0,849045.0,832707.0,800732.0,819967.0,881228.0,875822.0,871471.0
08353,Shiloh,Cumberland County,2021,169946.0,178356.33333333334,191685.0,201741.33333333334,176485.0,192687.0,204702.0,169710.0,166406.0,186165.0,181234.0,173722.0,177350.0,202004.0,198518.0,196203.0
08528,Franklin Township,Somerset County,2021,371958.6666666667,386320.6666666667,415985.3333333333,428268.6666666667,379081.0,418133.0,432647.0,372461.0,368397.0,407676.0,395004.0,375018.0,384877.0,427226.0,424933.0,422147.0
08023,Pennsville,Salem County,2021,109742.0,112236.33333333333,117725.0,127000.66666666667,111170.0,117415.0,129465.0,109825.0,109098.0,114615.0,113311.0,110303.0,112228.0,126989.0,124548.0,121145.0
07979,Tewksbury Township,Hunterdon County,2021,557075.3333333334,581179.3333333334,602168.0,621124.3333333334,573250.0,602168.0,627968.0,559257.0,547137.0,597546.0,590963.0,564832.0,579325.0,621283.0,614122.0,606790.0
08014,Logan Township,Gloucester County,2021,167810.0,185042.33333333334,203380.33333333334,216674.33333333334,178554.0,203627.0,218831.0,167483.0,165114.0,197259.0,191583.0,170833.0,184990.0,217359.0,213833.0,209255.0
08073,Westampton Township,Burlington County,2021,278143.0,287763.6666666667,304232.6666666667,312402.3333333333,283527.0,305158.0,314923.0,277977.0,275971.0,298749.0,292623.0,280481.0,287141.0,312326.0,309958.0,308791.0
08821,Hillsborough Township,Somerset County,2021,403880.3333333333,414445.0,438438.3333333333,439432.3333333333,407717.0,440619.0,441129.0,404525.0,401653.0,433788.0,422507.0,405463.0,413111.0,437610.0,439558.0,440908.0
08072,Quinton Township,Salem County,2021,,,,,,,,,,,,,,,,
08246,Cape May Court House,Cape May County,2021,,,,,,,,,,,,,,,,
07851,Sandyston Township,Sussex County,2021,320573.0,338283.0,358658.3333333333,361292.0,332469.0,360875.0,360959.0,320455.0,315663.0,352275.0,344754.0,325601.0,337626.0,360341.0,362576.0,362825.0
08032,Grenloch,Gloucester County,2021,205905.66666666666,215360.66666666666,226105.33333333334,235321.0,211722.0,226348.0,237732.0,205920.0,203053.0,222701.0,219136.0,208744.0,215224.0,235870.0,232361.0,229267.0
08324,Maurice River Township,Cumberland County,2021,116090.66666666667,120375.0,129457.66666666667,133647.33333333334,117379.0,129835.0,135147.0,115526.0,117116.0,126428.0,123641.0,115630.0,120105.0,132937.0,132858.0,132110.0
08316,Maurice River Township,Cumberland County,2021,123551.33333333333,134070.0,148166.0,157255.33333333334,130024.0,149496.0,158463.0,122332.0,122283.0,142834.0,138331.0,126039.0,133855.0,157611.0,155692.0,152168.0
08321,Downe Township,Cumberland County,2021,119277.66666666667,120020.33333333333,137407.66666666666,146072.66666666666,117935.0,137854.0,142621.0,120718.0,118356.0,128892.0,123503.0,118759.0,118623.0,147696.0,147901.0,145477.0
08561,Robbinsville Township,Mercer County,2021,344873.6666666667,360448.0,373140.6666666667,386387.6666666667,356401.0,372909.0,390567.0,344486.0,339474.0,368078.0,364009.0,350661.0,360934.0,385907.0,382689.0,378435.0
08314,Maurice River Township,Cumberland County,2021,98480.66666666667,103061.0,105529.66666666667,108914.0,101365.0,106109.0,112179.0,97359.0,98879.0,105141.0,104474.0,99204.0,103344.0,108270.0,106293.0,105339.0
08329,Commercial Township,Cumberland County,2021,,,161689.0,176942.33333333334,,162774.0,179026.0,,,152963.0,147241.0,,139134.0,176788.0,175013.0,169330.0
08248,Strathmere,Cape May County,2021,899676.6666666666,963763.6666666666,1044766.3333333334,1116463.6666666667,935137.0,1044052.0,1140161.0,897727.0,884340.0,1018470.0,990512.0,916963.0,965642.0,1114891.0,1094339.0,1071777.0
